Date,Original_USD_EUR_Price,Original_USD_EUR_Price_Pct_Change,Original_USD_EUR_Price_Pct_Change_diff
2018-09-03,1.1601063013076782,-0.005452411025046566,-0.0016030155192046092
2018-09-04,1.161548137664795,0.0012428484833599818,0.006695259508406548
2018-09-05,1.1586545705795288,-0.002491129718552476,-0.003733978201912458
2018-09-06,1.1635212898254395,0.004200319378601769,0.006691449097154245
2018-09-07,1.1620069742202759,-0.0013014936799229382,-0.005501813058524707
2018-09-10,1.1561094522476196,-0.005075289652726522,-0.003773795972803584
2018-09-11,1.159595012664795,0.003014905215417807,0.00809019486814433
2018-09-12,1.1596084833145142,1.1616684766790897e-05,-0.003003288530651016
2018-09-13,1.1629259586334229,0.002860858097059049,0.0028492414122922582
2018-09-14,1.1691803932189941,0.005378188128950967,0.002517330031891918
2018-09-17,1.1628988981246948,-0.005372562806159498,-0.010750750935110465
2018-09-18,1.1669156551361084,0.0034540896185308867,0.008826652424690384
2018-09-19,1.167992353439331,0.0009226873411831704,-0.0025314022773477163
2018-09-20,1.167460560798645,-0.0004553048991460251,-0.0013779922403291955
2018-09-21,1.1775927543640137,0.008678831564500333,0.009134136463646358
2018-09-24,1.1751019954681396,-0.002115127565657682,-0.010793959130158015
2018-09-25,1.175295352935791,0.0001645452636427347,0.0022796728293004165
2018-09-26,1.1763184070587158,0.0008704655560571872,0.0007059202924144525
2018-09-27,1.1748534440994263,-0.0012453796102303016,-0.002115845166287489
2018-09-28,1.1637378931045532,-0.009461223483405279,-0.008215843873174977
2018-10-01,1.1605371236801147,-0.0027504212446839427,0.006710802238721336
2018-10-02,1.157755732536316,-0.0023966412508881207,0.0003537799937958219
2018-10-03,1.1551746129989624,-0.0022294163309379833,0.00016722491995013744
2018-10-04,1.147631287574768,-0.0065300304727187175,-0.004300614141780734
2018-10-05,1.1518083810806274,0.0036397522018474238,0.010169782674566141
2018-10-08,1.1522595882415771,0.00039173804285597136,-0.0032480141589914524
2018-10-09,1.1494120359420776,-0.002471276723194915,-0.0028630147660508865
2018-10-10,1.1506949663162231,0.0011161622934408033,0.0035874390166357184
2018-10-11,1.1533360481262207,0.002295205842824277,0.0011790435493834739
2018-10-12,1.1590440273284912,0.004949103265734278,0.002653897422910001
2018-10-15,1.1551345586776733,-0.003373011342656995,-0.008322114608391273
2018-10-16,1.1583458185195923,0.0027799876800456147,0.00615299902270261
2018-10-17,1.1575279235839844,-0.0007060887366547863,-0.003486076416700401
2018-10-18,1.1500862836837769,-0.006428907457512012,-0.005722818720857226
2018-10-19,1.1460003852844238,-0.0035526885741700154,0.0028762188833419966
2018-10-22,1.1509466171264648,0.004316082180734426,0.007868770754904442
2018-10-23,1.1467890739440918,-0.0036122815085490867,-0.007928363689283513
2018-10-24,1.147315263748169,0.00045883747589914314,0.00407111898444823
2018-10-25,1.1399258375167847,-0.006440624007078677,-0.00689946148297782
2018-10-26,1.1377859115600586,-0.001877250156367749,0.004563373850710928
2018-10-29,1.1398738622665405,0.0018350998067984126,0.0037123499631661616
2018-10-30,1.137617588043213,-0.0019794069309048146,-0.003814506737703227
2018-10-31,1.1346358060836792,-0.0026210758262471545,-0.00064166889534234
2018-11-01,1.1316697597503662,-0.002614095481043077,6.9803452040773095e-06
2018-11-02,1.1403288841247559,0.007651635381950683,0.01026573086299376
2018-11-05,1.1397570371627808,-0.0005014754689950385,-0.008153110850945722
2018-11-06,1.141291856765747,0.001346619983840558,0.0018480954528355964
2018-11-07,1.1438506841659546,0.002242044736443516,0.000895424752602958
2018-11-08,1.1434059143066406,-0.00038883559320357364,-0.0026308803296470895
2018-11-09,1.1368415355682373,-0.005741074675465474,-0.0053522390822619
2018-11-12,1.132502794265747,-0.003816487317488404,0.00192458735797707
2018-11-13,1.1233429908752441,-0.00808810665799875,-0.004271619340510346
2018-11-14,1.1311193704605103,0.006922533588078261,0.015010640246077012
2018-11-15,1.131183385848999,5.6594723917280376e-05,-0.006865938864160981
2018-11-16,1.1324899196624756,0.001155015031003126,0.0010984203070858456
2018-11-19,1.141396164894104,0.00786430419997286,0.006709289168969734
2018-11-20,1.1455016136169434,0.0035968657063256693,-0.004267438493647191
2018-11-21,1.1372424364089966,-0.007210096528688648,-0.010806962235014317
2018-11-22,1.1388354301452637,0.001400751225303587,0.008610847753992235
2018-11-23,1.1403158903121948,0.001299977264267449,-0.000100773961036138
2018-11-26,1.1337354183197021,-0.005770744798348049,-0.007070722062615498
2018-11-27,1.1333370208740234,-0.00035140248707166144,0.005419342311276387
2018-11-28,1.1298797130584717,-0.0030505557939733974,-0.002699153306901736
2018-11-29,1.1368545293807983,0.0061730609388910285,0.009223616732864426
2018-11-30,1.1392766237258911,0.0021305226680250478,-0.004042538270865981
2018-12-03,1.1342240571975708,-0.004434890019770932,-0.0065654126877959795
2018-12-04,1.135486125946045,0.001112715552509469,0.005547605572280401
2018-12-05,1.1342884302139282,-0.001054786760268711,-0.00216750231277818
2018-12-06,1.13490629196167,0.0005447130829194791,0.0015994998431881902
2018-12-07,1.1374752521514893,0.0022635879349817145,0.0017188748520622354
2018-12-10,1.1400948762893677,0.002303016380289069,3.9428445307354565e-05
